"zip","industry","year","all","1_4","5_9","10_19","20_49","50_99","100_249","250_499","500_999","1000_more","1000_1499","1500_2499","2500_4999","5000_more"
"11372","Theater companies and dinner theaters","2015","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"11372","Theater companies and dinner theaters","2016","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11373","Fine arts schools","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Fine arts schools","2008","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Independent artists, writers, and performers","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Independent artists, writers, and performers","2005","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Independent artists, writers, and performers","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Independent artists, writers, and performers","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Independent artists, writers, and performers","2012","2","1","0","1","0","0","0","0","0","0","0","0","0","0"
"11373","Independent artists, writers, and performers","2013","2","1","0","1","0","0","0","0","0","0","0","0","0","0"
"11373","Independent artists, writers, and performers","2014","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"11373","Independent artists, writers, and performers","2015","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"11373","Independent artists, writers, and performers","2016","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Motion picture and video production","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Museums","2004","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11373","Museums","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Museums","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Museums","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Museums","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Musical groups and artists","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Musical groups and artists","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Theater companies and dinner theaters","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11373","Theater companies and dinner theaters","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Dance companies","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Dance companies","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2005","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2006","4","3","0","1","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2007","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2008","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2009","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2010","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2011","3","1","1","1","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2012","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2013","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2014","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2015","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"11374","Fine arts schools","2016","4","2","1","1","0","0","0","0","0","0","0","0","0","0"
"11374","Independent artists, writers, and performers","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Independent artists, writers, and performers","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Independent artists, writers, and performers","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Independent artists, writers, and performers","2007","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Independent artists, writers, and performers","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Independent artists, writers, and performers","2009","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Independent artists, writers, and performers","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Motion picture and video production","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Motion picture and video production","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Motion picture and video production","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Motion picture and video production","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Motion picture and video production","2009","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Motion picture and video production","2010","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Motion picture and video production","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Museums","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Museums","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11374","Musical groups and artists","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2007","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2008","5","3","2","0","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2009","5","2","2","1","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2010","5","2","2","1","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2011","5","4","0","1","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2012","6","5","0","1","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2013","7","5","1","1","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2014","6","4","1","1","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2015","5","3","1","1","0","0","0","0","0","0","0","0","0","0"
"11375","Fine arts schools","2016","6","4","1","1","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2004","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2005","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2006","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2007","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2008","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2009","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2010","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2011","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2012","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2013","8","8","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2014","9","8","1","0","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2015","7","6","0","1","0","0","0","0","0","0","0","0","0","0"
"11375","Independent artists, writers, and performers","2016","7","6","0","0","1","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2005","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2006","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2007","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2008","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2009","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2010","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2011","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2012","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2013","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2014","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2015","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"11375","Motion picture and video production","2016","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Museums","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Music publishers","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Music publishers","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Music publishers","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Music publishers","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Music publishers","2016","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2007","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2008","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2009","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2010","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2011","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2012","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2013","4","2","2","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2014","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2015","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11375","Musical groups and artists","2016","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Record production","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Sound recording studios","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Theater companies and dinner theaters","2004","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11375","Theater companies and dinner theaters","2005","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11375","Theater companies and dinner theaters","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11375","Theater companies and dinner theaters","2012","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11375","Theater companies and dinner theaters","2013","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"11375","Theater companies and dinner theaters","2014","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11375","Theater companies and dinner theaters","2015","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11375","Theater companies and dinner theaters","2016","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11377","Dance companies","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Dance companies","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Dance companies","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Dance companies","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Dance companies","2008","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Dance companies","2009","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Dance companies","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Dance companies","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2009","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2013","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2014","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2015","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"11377","Fine arts schools","2016","4","2","2","0","0","0","0","0","0","0","0","0","0","0"
"11377","Independent artists, writers, and performers","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Independent artists, writers, and performers","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Independent artists, writers, and performers","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Independent artists, writers, and performers","2011","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Independent artists, writers, and performers","2012","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Independent artists, writers, and performers","2013","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Independent artists, writers, and performers","2014","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Independent artists, writers, and performers","2015","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Independent artists, writers, and performers","2016","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video distribution","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video production","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video production","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video production","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video production","2011","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video production","2012","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video production","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video production","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video production","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Motion picture and video production","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Musical groups and artists","2009","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Musical groups and artists","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Musical groups and artists","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Musical groups and artists","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Musical groups and artists","2014","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Musical groups and artists","2015","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Musical groups and artists","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Sound recording studios","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Sound recording studios","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Sound recording studios","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Sound recording studios","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Sound recording studios","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Sound recording studios","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11377","Theater companies and dinner theaters","2011","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"11378","Fine arts schools","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Fine arts schools","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Fine arts schools","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Fine arts schools","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Fine arts schools","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Independent artists, writers, and performers","2004","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Independent artists, writers, and performers","2005","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Independent artists, writers, and performers","2006","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Independent artists, writers, and performers","2007","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Independent artists, writers, and performers","2008","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Independent artists, writers, and performers","2009","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Independent artists, writers, and performers","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Motion picture and video production","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Music publishers","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Music publishers","2009","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Music publishers","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Music publishers","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Music publishers","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Music publishers","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Music publishers","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Music publishers","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11378","Music publishers","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2004","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2005","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2006","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2007","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2008","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2009","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2010","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2011","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2012","5","4","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2013","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2014","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2015","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"11379","Fine arts schools","2016","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2009","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2014","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11379","Independent artists, writers, and performers","2016","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Motion picture and video production","2012","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11379","Motion picture and video production","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2004","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2005","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2006","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2007","3","2","0","0","0","1","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2008","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2009","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2010","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2011","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2012","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2013","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2014","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2015","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Fine arts schools","2016","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2014","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2015","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Independent artists, writers, and performers","2016","6","5","1","0","0","0","0","0","0","0","0","0","0","0"
"11385","Integrated record production/distribution","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Integrated record production/distribution","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Integrated record production/distribution","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Integrated record production/distribution","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Integrated record production/distribution","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2009","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2015","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Motion picture and video production","2016","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Museums","2016","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Musical groups and artists","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Musical groups and artists","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Musical groups and artists","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Musical groups and artists","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Record production","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Sound recording studios","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Sound recording studios","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Sound recording studios","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Sound recording studios","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Sound recording studios","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11385","Theater companies and dinner theaters","2004","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11385","Theater companies and dinner theaters","2005","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11412","Fine arts schools","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Fine arts schools","2009","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Fine arts schools","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Fine arts schools","2011","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11412","Fine arts schools","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Fine arts schools","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Fine arts schools","2014","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11412","Fine arts schools","2015","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11412","Fine arts schools","2016","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Independent artists, writers, and performers","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Theater companies and dinner theaters","2004","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Theater companies and dinner theaters","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Theater companies and dinner theaters","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Theater companies and dinner theaters","2007","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11412","Theater companies and dinner theaters","2008","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Theater companies and dinner theaters","2009","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11412","Theater companies and dinner theaters","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11412","Theater companies and dinner theaters","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
